DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3141,Getting “thick” in the stomach area is never a win! TF wrong with y’all https://t.co/c3MibxcNNv
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,106367,Awe thank you baby! Xo 💋 https://t.co/9civzMErfj
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1061,"Madball was sick, had a bomb ass patty melt, and made decent money. Not a bad Monday night."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2873,"I experienced this last year,shit ain’t no joke https://t.co/XwOKauP325"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3015,@RadioChio MAKE AMERICA SOMETHING SOMETHING
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],11.145,0,1461,people catch feelings too fast thats why most of you guys are heartbroken you can’t have feelings for everyone you… https://t.co/hgD0WzcsLb
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,285,Need another job so bad.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,9449,"🌹 #TUESDAY  🌹 #MISTRESS @MistressEvaCruz  🏃walk-in⏰12pm-7pm 🏰10914 S La Cienega blvd Lennox,CA ☎310-910-0525 to boo… https://t.co/Zm0eIpqVvF"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,5436,He’s good for it. 🤟🏽✌🏽 https://t.co/JblkU4NOmu
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,114,"I am not human, I can’t die."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.825,0,190,Ustedpac looks ready to escort Tupac tf out the biblioteca —- #tupac #2pac #tupacshakur… https://t.co/gYwWI1arSr
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,202,Downtown in the fashion district dress shopping for our main villain Damali. @ Downtown LA https://t.co/ZCp2ryRflL
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2179,@maggiechanel_ Turn yo goofy down
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,433,what am i so worried about anyway
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2873,Lmfaooooooooooo😂😭😂😭😂😂😭😭😭😭😭😂😭😂😭😭😭😭😭😭😭😭😭😭😭😭😂😭😭😂😭😭😭😂😭😭😭😭 I’m fucking crying https://t.co/OyEDr9JO24
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,200,The all new Chrysler Pacifica. Good for...uh...smuggling contraband? It's still bloody ugly. https://t.co/ZkACPyte3Y
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1974,the flyest. 👼🏿 https://t.co/27kAfRH861
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],6.29,0,829,@salazarisrae I know 😅
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,119,These are the moments I wish I could stop time ♥️
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,384,do we even have a judicial system anymore? what is happening. https://t.co/Go8grjfb9c
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,17982,Met this DOPE ass lady from Europe earlier☝️ gotta Marry me a foreign 💯🔥
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,8,I'm having a hard time but I'm still strong living this life guys do not ever give up be stronger
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,610,I'm starving
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3238,Get new friendships!! https://t.co/4cfSEPypQT
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,22948,"The charges were dropped. He has a point. ""Did you see me steal anything. No. The charges were dropped and I said t… https://t.co/3ZNo5PSdDE"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2215,@JrdnRees Like.... why? They already fucking nailed it in the last game. You can’t change costumes either as another added layer of cringe.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,398,I got you boo. Good luck ❤️ https://t.co/BAXKcTPbHd
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1689,Niggas ain’t cheat https://t.co/1ap4nZwUBx
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3636,I feel this on a vaginal level https://t.co/osPyQbY3Vv
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,752,LOL WHAT A BIRD
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,129,Everytime you listen to Havana you fall deeper under Camila Cabelo’s spell shit I’m crushin so hard rn bumping this rn
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,9449,"🌹 #TUESDAY 🌹 #MISTRESS FELICITY @SolvoSempra 🏃walk-in⏰4pm-9pm 🏰10914 S La Cienega blvd Lennox,CA ☎310-910-0525 to b… https://t.co/4fZCgt8tg6"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2215,... how is this real https://t.co/xSzrMcsZ2Y
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,16347,facts https://t.co/BfXtxXvHp5
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,57,@verizon when will you start buying out of other carriers again? 😩 I need to switch from T-Mobile.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,106368,Awee thank you boo boo!!!! That means a lot to me💋 xo https://t.co/9civzMErfj
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,727,"@ronenfield Yes, my fault. With sand hitting your face at 50MPH, I am sure you'd make mistakes too."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,398,It would huh. That’s a concept for me at this point 🤷🏻‍♀️ Wait. Unless I see my girls @cmvkoi @miicchheellee15… https://t.co/N80HKNy5cV
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3636,Be a dad first https://t.co/hQLzD3k9ku
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,34,Omg no makeup whaaat!?! . . . #bitterblack #nomakeup #work #secretagent #security #suit… https://t.co/7fXj7lq1m0
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1925,Celebrating the 11th anniversary TODAY of the release of my 3rd single and title track of my… https://t.co/JeyLuUSTYW
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.825,0,1100,@JV__725 Damn :/ come over before I leave smh
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,13337,I'm on chapter 8 of #strangerthings. Maybe I should wait until the daylight. I'm alone in bed and this shit is scar… https://t.co/mglWpPdtRO
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,406,The grind don’t end
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,695,Sex and a wood 🗣 https://t.co/NRDrxgOyyI
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,179,Well why Lakers losing? A Top NBA Site rates all 30 starters. PG  27th Lonzo  SG 26th KCP Center 15 Lopez  PF.  27t… https://t.co/68Jo7f9qAj
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,910,I miss Tina already
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,4409,Changing the photos of Moscow today for some California vibes. Missing LA! Have you been there??… https://t.co/6habwog6IL
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,402,Ok fine y’all can take LA and we will take all that you left behind https://t.co/LOm3fZrjdD
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,977,I have something in my eye what happens if I can't remove it ? 😰lol
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1406,"Want to work at City of Hope? We're #hiring in #LosAngeles, CA! Click for details: https://t.co/ohhB3jmb4l #RN… https://t.co/ltQJothI8N"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,371,"Appreciation post for my rock, my best friend, and my love. I am beyond lucky to have you❤️ https://t.co/M036LuEOLj"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2077530,Big 2017 mood https://t.co/S6x5SCS3Xp
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,399,I will make it👊🏼I will be strong and hold tight...no limits And all the full send
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1562,I watch Paid In Full on a consistent basis https://t.co/pixxCC5ub4
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],6.29,0,78,I’m scared😩😩💔 I got sick twice in a month... I’m still sick btw..😩😩 going on 2 weeks now https://t.co/MIGfw8nLOV
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,529,still in luv
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,45,@mehtalkitty when you hear #MelanieMartinez rapes girls #callMe https://t.co/sv4M1u3xfq
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,517,Dirty beetle bass 💓✨🐛 https://t.co/7O9f6ynDWK
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,306,"Fuck, so I almost died at the gym today! 😩"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,64,Fuckc the Suspense is Killing me! https://t.co/mE4vC00hlw
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,0,“I mAkE rIdDiM mAtE” https://t.co/PYzE3e9rIV
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],6.29,0,523,Im going to miss cali
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1625,To date me you have to have your shit together &amp; you have to be on the right track 🤗 because God keeps on blessing… https://t.co/ZH4ZC8m5IA
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.825,0,158,Finals week is the worst time to be on your period ☹
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1974,"i plan to move to japan for about three months, or so."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,261,I downloaded tinder to find some friends but tinder is filled with the same horny people just trying to hook up lmfao
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.15,0,624,You ever lay awake at night wondering if your life is a hot mess because you opened that bad luck chain email in 20… https://t.co/S9s1hw6aTT
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],6.29,0,255,"The flat earth thing is gaining steam. However, something is amiss. It's taking up too much energy. Something's wrong."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,610,Gotta make a new Finsta but I can’t come up with a new name 😑
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2741,not even they can stop me now
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,9449,"🌹 #TUESDAY 🌹 #SWITCH @You_Need_Nyx 🏃walk-in⏰11am-9pm 🏰10914 S La Cienega blvd Lennox,CA ☎310-910-0525 to book #BDSM… https://t.co/CWcWgXJnQs"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,768,"Im gonna be an old lizard guy most likely, im not impressive enough to just be lonely with a dog"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,406,I can’t get over these photos!!! 😍😍😍 @kaydargs you’re a master photographer! https://t.co/WMLyDLmWGk
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,638,@les_griffiths60 Likewise! 😳😀😇
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.825,0,1100,A lifestyle https://t.co/pXyO6AmaiO
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.15,0,320,"Or as she refers to that kind of money, lunch. https://t.co/EQXNq9Dqpv"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1326,Yo isn’t it crazy how the #maga crowd even talk/tweet with Trumps incoherent speech pattern? Just regurgitated bites
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,79,I️ changed my mind.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3177,"He said I’m not an asshole, I’m treating you, how I want you to treat me. Dope mentality."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1625,Girlll I need to get like you 😭 https://t.co/YuMcM2yEwI
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1562,I got a stack for every bump on your bum ass face 😂😂
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,79,Changed my mind.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1971,you hella strai..... https://t.co/gFK1ejtF9X
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,4685,"What the hell is wrong with people? I'm going to bed, o can't handle this much internet https://t.co/iNqsXbAtWk"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,529,This is why victims don’t come out. Some of you are “in tears laughing”? Really? Because a person that you worship… https://t.co/I1QMx9ySx9
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,335,"You hate on the end pieces of bread, but when you cut a bagel in half, you’re eating two end pieces!   Idiot."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,213,Karma never fails
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.15,0,37,Reason number 254738 we don’t need robots—homegirl can dance better than me and her circuit board is only 3 yrs old… https://t.co/jzWWunbI0H
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,169,Late night sound editing. Syncing ADR for humormeshow  🎥🎚🎛🎚🎛🎥 @ ILL Sounds https://t.co/AbD8y0uTk3
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,234,I fucking hate twitter!!!!!😂😂 https://t.co/uQrcxMyoIb
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3177,If he’s into Star Wars; he’s a keeper
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,610,Don't fuck up my high
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.15,0,320,Uhhm @smod4real @SMOD2020 care to comment? https://t.co/45g6bKDtnG
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1311,"Ayo we made it to Thanksgivin so hey, maybe we can make it to Christmas"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,622,i rlly lost my usb with all my school work ahhhh
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,520,well that’s canceled..
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,134,Ahhh so happy for you can’t wAit to see what else is in store for you babe ✨💜💕💖💗 https://t.co/0zMnafBxHJ
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,896,Didn’t realize what time it was lol
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,1107,"Kevin Abstract, Rex Orange County, Saba, Injury Reserve, YEEK ETC. ALL THAT GOOD SHIT"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,419,Was poppin twitta
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,128,this year i've learned that it's ok to be on your own. that pie
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,599,Latch
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,587,@babygirlvall Charging my phone now cause fuck that!!! Haha
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3636,🎶There’s some weirdos on this app when you see ‘em point ‘em out 👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽🎶 https://t.co/BWQRbZOAWr
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],22.15,0,624,@Loueezus couldn't take my chances... magic cat has seen since sent to 10 friends🤷🏻‍♀️
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,1090,Swear I thought you were the one
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.75,0,147,This absolutely terrifying https://t.co/gH31J5lYpz
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,3636,And me a grandma &gt;&gt;&gt;&gt;&gt; https://t.co/A5WYLFeVCk
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,559,I've realized that a year can do a lot to a person.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],22.825,0,2570,"I’m sorry Dad, I, I won’t do it again. I’ll be good, I promise. https://t.co/hHwDZpUp8O"
