DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,799,Can’t wait to see @harikondabolu tonight @foxoakland!
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],13.26,0,1373,"@SchoolerLA @abc7newsbayarea If Steinle was the defendant and the poor illegal was the victim, the same jury would… https://t.co/WirxSBQaft"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],19.505,0,438,Don’t get mad get even
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,88,"It is officially the last month of the year, holy shit."
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,3936,"An estimated 128,778 women in the US have died of AIDS since the beginning of the epidemic in 1981. #worldaidsday #ekcdst"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,557,I want loyal dick. Am I right ladies?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,117,I'm off today why the heck am I up 😑
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,117,That direct deposit tho ☺️
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1901,Good morning!!!!!! Giving 6 am yoga a shot again 🙏🏼🙏🏼🙏🏼
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,47,I really should be staying home this weekend
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,898,@LisaTomain @porfie_moreno @jkramer357 @4TheJerseyKid Lauer wants $30 mil? I say give it women's shelters and his victims.  He is evil &amp; sic
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],13.26,0,1373,"@abc7newsbayarea If Kate Steinle was the shooter and the poor illegal was the victim, she would have been given life."
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,19600,"LOVE these moments. dr_johnwesleyiii @melissaanntom @ San Jose, California https://t.co/b3gElhNZyp"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2561,I’m actually having a transformative experience at this place. So many things we’ve been taking for granted or ignoring...
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,3936,Socioeconomic structures constrain many people’s ability to make free choices regarding the behaviors that put them… https://t.co/VaJR0huov5
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,120,@SpeakerRyan is a spineless shill.
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2605,"Trump and racists using Twitter, please #BoycottSanFrancisco! Start by getting off Twitter, or any technology or co… https://t.co/9fSBkOncT3"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,180,"@keepawood aye happy birthday man , real nigga birthday today"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,90,"Great news! Stinkerbell is getting fixed! I loooove seeing this kind of responsibility out here,… https://t.co/lBeLpSyZ9M"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,667,cats are cute until you wake up in the middle of the night to them watching you sleep
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,59,Good example why you need to slow down in dense fog https://t.co/mloiftQfFT
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],12.835,0,687,"Eyes closed, head down Ice cold, meltdown"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,3346,Sorry https://t.co/iQ51J9cyJ8
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,196,Yes - and a guilty plea is imminent! Which big fish(es) will he squeal on? https://t.co/E1LwWS9bK6
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,365,"Hey @jayevann, don't you think you're being a little unfair here to #snakes? @annieforoakland is no 🐍,just a white… https://t.co/rqBU4eEVfr"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,90,Babygirls Stinker and Stumble❤ They love our grub!❤ #projectopenpaw #petsofthehomeless #pitbull… https://t.co/Lqik1j9q0K
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1869,It’s the *last day* for this challenge and I’m told we’re at $31k (before matching)! This means I’m signed up for w… https://t.co/k93fuiKmt6
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,512,this is CLICHE ex: of toxic masculinity #socio101 https://t.co/Z1eFXP1Ng2
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],19.505,0,477,@markasaurus Remember when the bay area had affordable reprographics? I now order from far away for prints.
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,82,Gerald. Album listening party. #thebeautifulanddamned #stankface #geazy #stillhouse #halsey @… https://t.co/mIzSC3EPM9
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.67,0,2081,"@ritarepulso Google &amp; Facebook HQ are actually in Mountain View, Apple HQ is actually in Sunnyvale, Netflix HQ is i… https://t.co/qCJrzuKWZ9"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2857,Here we go. @landtshow’s Do Not Drink and Drive Show is happening right now on @1077thebone. @… https://t.co/zF02VZ3kbr
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,15,TEST_LAT/LON: a3a15fee-3a0e-4335-b534-2acf41fb0ffb
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,224,We're #hiring! Click to apply: Teacher: 3rd Grade - Garfield Elementary School (2017-18) - https://t.co/OIcXLpkVoO… https://t.co/eawXXBrgVE
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,8259,The most stable relarionship I’ve had in years is with my bed.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,80,"31 Days until a New Year! 2017 you have been Amazing, let's make this month memorable. Shaooo 🤗😌 https://t.co/Fp11TjTRrn"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,31440,@DKThomp @benthompson @felixsalmon Sort of related to this the NYT has one of the best analytics teams in the media… https://t.co/zZo1GwrHRU
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],8.295,0,177,"@kylegriffin1 What a bargain!  How much have Trump's 73 golf visits cost?  You know, that game he claimed he'd have… https://t.co/1Qqi9f1FbY"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,486,Another Win 💪💪 https://t.co/QLQW33toh3
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,636,Lock who up? ¯\_(ツ)_/¯ https://t.co/epjFU3mYhs
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,90,Stumblina is crazy for treats!😀❤#projectopenpaw #petsofthehomeless #putbull #pitbullsofinstagram… https://t.co/HlMb4V87Ce
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,6611,LOCK HIM UP!  And throw away the key!  #mikeflynn #TrumpRussiaCollusion
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,15,TEST_LAT/LON: 29880c65-5c02-4be5-90e5-eaf71efd983b
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],13.26,0,1373,@Jyyaann @Skyer194 @NadaRam600 @TelAvivYonatan @Ms_Revisionista @inabster @dan90125 @ItisPalestine @PalestineExists… https://t.co/ryCYxQ53kc
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2053,TOMORROW
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2053,ITS 6 AM AND IM IN TEARS
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,64,Unexpected views like this is what makes running w/o direction so rewarding (minus the times its dark and you swear… https://t.co/cd3xSE738K
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2053,I GET TO SEE MY FAVORITE PEOPLE TOMORROW ALL IN ONE ROOM
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,156,You Already Know ~ @fergie   #DolledUp #whitehorsebar #oakland #california #bayarea #lgbt… https://t.co/oAyRebK9Uo
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,31440,@canuck2usa @Mazmasta The BagholderQuotes tweets about that one are quite a riot.
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2053,also i had the dream w that person and i’m HAUOPUU
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],13.26,0,1373,Flipping @GenFlynn pleading guilty today to lying to the FIB. Guaranteed Mike Flynn is singing to the Feds.
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,5508,@CoherenceMed @afrakt Well at least one made it a major focus - https://t.co/CUyU1qTsmG
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,31440,Best chart art all week. https://t.co/3RIlLzznfN
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,844,Guys it's already December 1st! It's  crazy how the fast 2017 has been.
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,146,"@DonaldJTrumpJr Why would you teach you 2 year old to do that?   Ohhhhhhh, right. Trumps."
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,4258,How will you respond today? #FridayFeeling https://t.co/x1x6wGKTag
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,7811,Had a great time talking with #BeanCast guest and innovative communications specialist @mexcell2 last night. And th… https://t.co/gqN4LBztKc
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,99,"Can you recommend anyone for this #job in #SanJose, CA? https://t.co/RLca9CtDL0 #SkilledTrade #Hiring"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,146,@DonaldJTrumpJr 2 year olds don't have teachers.   Can you really be THIS stupid?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,114,@BestJakeYoung I don't know which is worse 😖 https://t.co/nhvViGXFyR
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,319,"I’m cold, its cold....heat please."
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,8,@KPIXDesk @KPIXDesk @NancyPelosi @SenFeinstein  wawawa so i should pay for others healthcare...when their illeagal… https://t.co/esKT49Lx46
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,512,they are called : REPUBLICANS ... this is so rude. https://t.co/3JidT4xIPf
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2053,i really need to get ready for school now. bye
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],8.295,0,432,I just find it funny how.... https://t.co/wyp61tUSkQ
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,208,Happy birthday @tylerrjoseph 💙💙
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],11.28,0,5611,Now the truth  #guilty https://t.co/kPMAiqcIsW
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,37,Day 1 of our 12 Days of Christmas Raffle!   Place an order of £100 to qualify  Call us on 01706 647100 or Email us… https://t.co/XA8ESs7WFt
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,208,All I want for your birthday is for you and josh to end your hiatus😂💙 @tylerrjoseph
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.67,0,394,We're #hiring! Click to apply: Maintenance Technician - https://t.co/GjCVDplVGs #HomeRepair #HVAC #Carpentry… https://t.co/QYGOl07FD7
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,294,"@TigerWoods Tigers, The Vintage 👊🏾FIST PUMP, is back on the pgatour… https://t.co/9tDaxtJwAt"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,90,And our last mutt of the night was handsome Bear..Our fan favorite and all around sweet boy!❤ I… https://t.co/tb7tALDs79
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,192,Lmao wtf was there just an earthquake?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,319,Was that an earthquake?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],4.275,0,1330,@satnam Why is your headshot so dark/underexposed?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,319,Niggas play way too much
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,146,.@realDonaldTrump   Flynn is singing America's favorite song! https://t.co/6Y31pPyfb8
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,9,"🎧🖤| ""please know what I mean when I say nothing..."" - #masonjennings |🖤🎧 . . . #model #headshot… https://t.co/vV7tYKYHgf"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,10945,"Man, these dudes are not only awful humans, they really lack all self-awareness. https://t.co/iw2LTgBUUB"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,1243,bitch I was tryna sleep in today not wake up to a damn earth quake
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,11769,"USGS reports a M #earthquake 2km N of San Leandro, CA on 12/1/17 @ 14:26:37 UTC https://t.co/igVqvj2ryH #quake"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,426,"USGS reports a M #earthquake 2km N of San Leandro, CA on 12/1/17 @ 14:26:37 UTC https://t.co/wBF4DVFmcI #quake"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,1832,dead inside
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1361,Wonder what’s dominating the news today? #FlynnFriday https://t.co/by7vn1F1xp
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,1085,why do I have to be hungry all the time 🙄
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,1901,Sometimes I like to be up before the sun in the morning.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,3863,And they’re not just talking about @realDonaldTrump and his staff!! https://t.co/nyQJuD8Mmu
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,1597,@arigobie @CSSiliconValley @catherineblckmr @NicolleParadise @Tiffani_Bova @billcush @hapapower @adamfodonnell… https://t.co/nl8miwMXcO
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,4207,This is also just really fucking fun and inspiring to read https://t.co/HjByTRdSYh
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,34,"Heading to glorious Burbank (@ Oakland International Airport - @iflyoakland in Oakland, CA) https://t.co/qvidVOuEsL"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,168,Omg woke up just in time to catch the MAMA @BTS_twt livestream.  😭😭😭
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,1597,@cmaria84 @DarrylRealistic @SugarFairyBS @cmaria84 - Thanks for the Mention!  Enjoy the Weekend. #FF
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,6435,"2.6 earthquake occurred at 1 Dec 2017 14:26:38 UTC, 1.9 km (1.2 mi) ESE of Elmhurst, California. https://t.co/N1QYILhrhV"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,128325,"2.6 magnitude #earthquake. 2 km from San Leandro, #CA, United States https://t.co/Lnumb9iOx8"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,686,All federal funding needs to cut for #SanctuaryStates like #California until they follow our… https://t.co/xBDyN3G6ap
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,4057,@lewpuls @vhgames ...the basis of why we are lazy or incompetent? How does this tie into this mass movement of peop… https://t.co/OSoitXUm7K
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,871,"All these nut cases who want to live in an authoritarian society. Yes, please #BoycottSanFrancisco maybe the superv… https://t.co/pAe2QzR0k5"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,557,“America’s finest city of San Diego.” 🤔
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,4057,"@lewpuls @vhgames If I were your professor, I’d circle your bullshit first paragraph in red ink. Do better, and sto… https://t.co/IZB9KrjdVS"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,370,@JohnPaul_USA @realDonaldTrump Promise ?
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,4057,I’ve been arguing with Lewis Pulsipher for days. I have zero respect for him. What a turd.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],19.505,0,356,#38Special Is To Rock N’ Roll As #JimBelushi Is To Hollywood.  Think About It?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,311,EARTHQUAKE!!!!!
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,1190,"Mag: 2.61 - Depth: 5 km - UTC 2:26 PM -  San Leandro, Ca - USGS Info: https://t.co/zMDEXkPyHn"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,1490,"Mag: 2.61 - Depth: 5 km - UTC 2:26 PM -  San Leandro, Ca - USGS Info: https://t.co/f16YuObBir"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,164,#23813 Morrocan Design 10’3”x12’8” View more designs on my website by using the advanced search… https://t.co/SfLCv0gY7T
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,1031,@nicky_jevs71 miss you
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],19.505,0,147,We'll grow together. Always.
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,14,Yikes!@realDonaldTrump It runs in the family. https://t.co/MmPbuNUVii
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2001,@nytimes @AlexCox this may have been asked &amp; answered; DBF not on Spotify?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,1085,srsly bout to wake this bish up so we can hit the free breakfast buffet at this telly.
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1517,Best kind of Friday news. https://t.co/cuPK8BSIJ5
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1832,Here are some #College #deadlines For #December 1st:  Early Action and #financial Aid forms… https://t.co/DFaSSAwzh6
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,6730,Future of Tech live stream at @RunwayIncubator inside @Twitter HQ  Fireside chats with @louisawendorff… https://t.co/iCYzwDkgKn
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,922,@MarshaBlackburn @AjitPaiFCC It’s not “free and open” when the vast majority of Americans live in a place where the… https://t.co/15XH9MS09n
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,5509,"Oh wow, I just found this recent photo of Michael Flynn https://t.co/7BoLJjw2tn"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1775,Happy December!
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,296,Fucking earthquake just hella woke me up 🤬
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,181,be ur healthiest
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,88,From A Room: Volume 2
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,14,@SenatorCollins @lisamurkowski please don’t do this to America https://t.co/rk740YK1J4
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,6611,What keeps working:  The US Intelligence community!   #FlynnFlipped #flynndictment #mikeflynn #lockhimup #TrumpRussiaConspiracy
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],8.295,0,426,Countdown begins.... leaving for the Philippines in 15 days!! 😭😍😁 @bossyorangutans
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1401,Lock who up?   https://t.co/ojVUb3Xc2S
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,81,The Wirecutter pick for best electric toothbrush is on my Christmas wishlist. 🧓
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1424,A single charge? He’s now confirmed to have flipped. But it would not surprise me if he flipped a long time ago.   https://t.co/eCpN3EedRH
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,79474,"Following Thursday’s acquittal of Jose Ines Garcia Zarate, a memorial has been set up at Pier 14… https://t.co/I16hkKgl7k"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,46,"You do NOT need to do the #College process alone peers, family and your #school is here to help.… https://t.co/QXAg1N3YGI"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,922,"@kylegriffin1 And already 2 guilty pleas and 2 more indictments. How much did Ken Starr charge, and all he came up… https://t.co/vrOeWR2ka9"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2420,good morning lovers.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],19.505,0,245,"If the right wants to boycott San Francisco, they need to give up Twitter.  If the left wants to boycott Trump coun… https://t.co/jug5g0Rhoe"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,966,Ohhhh! Maybe we are going to get an indictment advent calendar! #MuellerTime
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,99,"Want to work in #SanJose, CA? View our latest opening: https://t.co/KecC4KffOE #MechanicJobs #SkilledTrade #Job #Jobs #Hiring"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],13.26,0,1373,@KhalidM12094546 @NadaRam600 The Netherlands is going to hell.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,25,i forgot my dumbass little headphone jack thats now needed to listen to 🎶 on my iphone wit these whooped ass old as… https://t.co/nHaDwp3QOr
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,2632,Oh my god he got Flynn
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,171,#BoycottSanFrancisco. STOP EXPLOITING THIS WOMANS DEATH FOR YOUR POLITICAL AGENDAS! #KateSteinle how about take thi… https://t.co/QRYfr83FUi
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,15,TEST_LAT/LON: 31e9e90f-b679-4166-88b5-d89bf6fd991f
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,3277,Irish authorities seize counterfeit alcohol worth €460k https://t.co/JJ2GKEjZmP via @teamdb @winefraud @HerrGorn
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,319,@CaliGirlReece It sounded like someone was breaking in 😂
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,512,read this - esp for June 2016... https://t.co/d6Q9z0hXlY
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,6611,Thread https://t.co/AaoAmR2rLi
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],13.26,0,29,I was doing my part for #DUBNATION! Invited everyone over then raised up a @CoorsLight when they won! #CLSWEEPS https://t.co/a3AzP6mpl7
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,213,I misss Jamil💕 my Cousinnn😞 it’s your month Cousin 🎉❤️
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,636,@fawfulfan My money’s on Pence. It’s the only place where all the dots intersect.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,898,"@LisaTomain @jkramer357 @porfie_moreno @4TheJerseyKid oh brother..Mike Flynn got Martha Stewarted.  Lying to the FBI, what the hell?"
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,152,TFW you wake up and Flynn's pleading guilty to colluding with Russia.   So now the question is: what did candidate… https://t.co/REu2WVQVc6
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,15,TEST_LAT/LON: a788ccd6-9ee8-4d98-a21c-39e8b259b945
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1876,Don't let anyone intimidate you to the point where you are afraid to speak your mind
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,6611,"So now, Flynn waits for The Pardon. Then what?"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.67,0,900,Infinity blow https://t.co/tKB0LQxA4R
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,5509,Current White House mood... https://t.co/BsExGjs66E
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],19.505,0,458,Lil Durk x India 🔊   -top of the AM😘
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,4955,i’m like already like 30 mins behind schedule i don’t wanna wake up
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,743,I am not seeing anything creepy with these decorations. I personally like snow/white/neutral decor better than trad… https://t.co/ZB7DhFfPf2
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,1876,There is a time and a place for everything
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,29215,"Winding its way through the Mission, a dance company looks for the history of queer people of color.… https://t.co/yX9mxdIFdQ"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],14.11,0,389,"snatch city #weightlifting #crossfit (@ NorCal CrossFit Santa Clara in San Jose, CA) https://t.co/f98doUjAZf https://t.co/WzEqwT35Cu"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,224,"Become a #teacher in #Oakland. Clerk: Bilingual, Spanish - Community United Elementary School (2017-18) #career… https://t.co/DaEkMiM3iO"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],10.86,0,4606,They probably believe it as much as @SarahHuckabee believes the rationalizations she apews every day from her taxpa… https://t.co/AyLPQxV3xv
[ 0.  0.  0.  0.  1.  0.  0.],[ 1.  0.  0.],13.26,0,4058,"Some numbers are inaccurate (200 million monthly users? Huh?) but otherwise, an interview I did. https://t.co/seI0HnkqZ4"
